,Unnamed: 0_x,matched,p,clusters_2011_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,angle
603,289055_d,13,0.001,Estates,289055,E00016912,E00016912,E01003336,401806,-0.0438855322856175,51.4589251713499,ytm65eLIsFKUJ8U68-yOBw,51.458965414021705,-0.0439857781753292,5,2012,105.274225484107,DF5D9485-8128-45E8-8B85-53F473EFE9E1,289055,289055_d,d
605,289051_d,13,0.4060568517930799,Estates,289051,E00016912,E00016912,E01003336,401800,-0.0429704836072189,51.4589666559805,T2P-FbkUpHePOnhz-mps7Q,51.459101414536704,-0.0434314521906906,5,2012,201.478097233388,E00DF5D7-CB4A-4AD3-9328-AB3486F6F422,289051,289051_d,d
608,289052_d,10,0.2562670605817131,High-density,289052,E00016912,E00016912,E01003336,401801,-0.0430991028712768,51.4588058195951,OdALRGBmIe63eogjxwUsZg,51.4587935941314,-0.0436014771107361,10,2009,196.457959526655,5EA0A6BB-556F-46A2-9697-97912B44BCB0,289052,289052_d,d
611,289081_d,13,0.2902038996977126,Estates,289081,E00016912,E00016912,E01003336,401833,-0.0430233259471538,51.45946511552071,GACWrZPRpngSIevX9VZB0g,51.4594974092809,-0.0429945176524785,6,2008,219.427802196036,13857C74-7A18-44B6-87ED-09D4D2D34872,289081,289081_d,d
613,289030_d,13,0.4191231417555088,Estates,289030,E00016912,E00016912,E01003336,401777,-0.0436100230481813,51.458873193344296,f4ouELm3GE7swU9GACLA4g,51.4588137268027,-0.0436391026375614,5,2012,196.457959526655,5EA0A6BB-556F-46A2-9697-97912B44BCB0,289030,289030_d,d
615,289089_d,15,0.6295893348410683,Commercial,289089,E00016912,E00016912,E01003336,401844,-0.0432470719408024,51.4596890185695,sv7q2V7gJMzH5edXVRPYeA,51.45971581171661,-0.0432513328176938,6,2008,107.354024636261,8DE12823-14A7-4298-BA51-35CC611E42F3,289089,289089_d,d
616,289032_d,13,0.251770472028904,Estates,289032,E00016912,E00016912,E01003336,401779,-0.0437877782253805,51.45853118984671,AAZDrqsUeD-byBc6muIq9w,51.458517904571,-0.0437964942258215,5,2012,196.470877739783,5EA0A6BB-556F-46A2-9697-97912B44BCB0,289032,289032_d,d
618,289050_d,10,0.0428381253630902,High-density,289050,E00016912,E00016912,E01003336,401799,-0.042841901213356,51.4591275039981,b7Huu3goNO38ufZ2wHZGwg,51.459314755530905,-0.0431718397155242,5,2012,219.427802196036,13857C74-7A18-44B6-87ED-09D4D2D34872,289050,289050_d,d
621,289054_d,13,0.1826310451887223,Estates,289054,E00016912,E00016912,E01003336,401803,-0.0434966999390844,51.4590399047848,FgstGaMOE4WIzo-cl9Dahw,51.45901552239879,-0.0434814501236579,5,2012,201.478097233388,E00DF5D7-CB4A-4AD3-9328-AB3486F6F422,289054,289054_d,d
622,289079_d,6,0.0790581835580702,Other green,289079,E00016912,E00016912,E01003336,401830,-0.0434905607207639,51.4593880810701,aZbCIhweMZ8Lx6eUJtbRCw,51.4592770703614,-0.0434785736077451,10,2009,138.81407483428998,E8D452C3-6674-4802-A77A-2DD06BB51268,289079,289079_d,d
623,617555_d,6,0.3859579799330448,Other green,617555,E00019820,E00019820,E01003940,846846,-0.0858307797602892,51.4973154289298,IbHdz1VjyVfBm9VD63UxKg,51.4973408835365,-0.0858229871435315,6,2012,200.15912379245,4EC21291-C31C-40E8-9EE8-0DAA8D62E5A4,617555,617555_d,d
625,617575_d,9,0.075846098910674,Low-density,617575,E00019820,E00019820,E01003940,846874,-0.0847950370258502,51.4970305389288,5nIl98U44hmTu8L2_FyRig,51.4970341184478,-0.0847855884305889,5,2012,128.490665289551,7BA8292B-1B00-42B2-873D-ECD4F256B6B1,617575,617575_d,d
628,635714_d,10,0.2843622969426115,High-density,635714,E00015593,E00015593,E01003093,871690,-0.121868001105668,51.471059805511295,b4CFFvVjeCPMrc0uQkGQ0A,51.4710572963984,-0.12183440892358,10,2009,240.83597514815105,87A20E71-F52D-4D6B-9C5C-B348E84B23E7,635714,635714_d,d
630,635947_d,10,0.5573656320517885,High-density,635947,E00015593,E00015593,E01003093,872031,-0.122117000908481,51.47062168872,ofpI_GPy4fzhkQYx09RVRg,51.470569061936295,-0.122041187204853,5,2012,150.101098161385,B28B00E1-CA71-4359-ADD2-4B71660492F4,635947,635947_d,d
632,635740_d,13,0.4165532787860613,Estates,635740,E00015593,E00015593,E01003093,871731,-0.121076779366591,51.4709132932222,-NRjHOuSzFo0ZHTzAooKtw,51.4710057383409,-0.121165138889487,6,2008,149.26451229808,1BFB7DB0-2AB4-41AF-AF4C-DF961B09FD60,635740,635740_d,d
633,635721_d,13,0.2707014436054944,Estates,635721,E00015593,E00015593,E01003093,871697,-0.121976981486423,51.4719383154945,VJnqOAN2sizfTKC-QnzUtQ,51.4719090508325,-0.121969769066023,6,2008,150.018360631151,AD428B53-8338-4CFA-9D62-CCB587C38765,635721,635721_d,d
635,635713_d,10,0.4078999499886212,High-density,635713,E00015593,E00015593,E01003093,871689,-0.12161312428218,51.4711433938066,03sgT5BirnQ5ZDWpKa2uUQ,51.4711165372314,-0.121674826061416,5,2012,240.83597514815105,87A20E71-F52D-4D6B-9C5C-B348E84B23E7,635713,635713_d,d
636,635723_d,13,0.5358905826763232,Estates,635723,E00015593,E00015593,E01003093,871699,-0.121702138471102,51.47162234295,DcPYiyE1Y2uf8Q3Rp80rCQ,51.4715989417545,-0.121684335183955,6,2008,150.018360631151,AD428B53-8338-4CFA-9D62-CCB587C38765,635723,635723_d,d
639,635514_d,10,0.3919300370489167,High-density,635514,E00015593,E00015593,E01003093,871441,-0.121953535066462,51.4704315283424,Q1E4JS5QhxdIKm41gUNDJA,51.47055679340071,-0.122011611192856,10,2009,151.296664641227,26AD50B6-868F-41B8-8135-F7352006B156,635514,635514_d,d
640,635722_d,13,0.3467417082212845,Estates,635722,E00015593,E00015593,E01003093,871698,-0.121839559508935,51.4717803293,URVdDKr5WIDbxe0Rfbrsvw,51.4717930165154,-0.121858607492487,6,2008,150.018360631151,AD428B53-8338-4CFA-9D62-CCB587C38765,635722,635722_d,d
641,635942_d,15,0.0070096316733573,Commercial,635942,E00015593,E00015593,E01003093,872020,-0.122226397146199,51.4718485265864,FT2mVZ60eYzs8-p5C8IsMQ,51.471885992954206,-0.122438129182228,8,2011,215.83884356552895,75391E5C-67C3-4FDF-AA5F-DB22BEDEF2A4,635942,635942_d,d
642,635948_d,13,0.1784422888742709,Estates,635948,E00015593,E00015593,E01003093,872032,-0.12225405504362,51.470779798363104,BrKq2qEGXsc9RBjtPVT2pg,51.4707104256324,-0.122162368052337,5,2012,150.101098161385,B28B00E1-CA71-4359-ADD2-4B71660492F4,635948,635948_d,d
643,631127_d,1,0.052840990972749,Open green space,631127,E00016102,E00016102,E01003184,865361,-0.110564047079764,51.4739760337927,YLwbd3g0qzwKzSyUiLT3Sw,51.4738951927091,-0.110526118511737,7,2009,172.476974563094,68FD3A4E-0927-41F7-BF0C-9526442186FC,631127,631127_d,d
646,631128_d,1,0.1534871184564543,Open green space,631128,E00016102,E00016102,E01003184,865363,-0.109993848080563,51.47402605214021,IWew9rAbMkRKTBQOqkGpOw,51.4741030836557,-0.110533298339202,5,2012,183.203352967586,58B7B23E-54FC-4BAB-A017-98BF9E812C60,631128,631128_d,d
647,631125_d,6,0.008880799733588,Other green,631125,E00016102,E00016102,E01003184,865359,-0.1105125936360159,51.4736728443793,0vubZH9KyfByks7x2cnHkg,51.47368880544539,-0.110489905146628,8,2008,172.45311715065603,68FD3A4E-0927-41F7-BF0C-9526442186FC,631125,631125_d,d
649,631124_d,1,0.2888604266274338,Open green space,631124,E00016102,E00016102,E01003184,865358,-0.110482157076375,51.473494059894506,joFYp_4m2aD-GD1sAxdO0g,51.473459535659295,-0.1105072599287069,7,2009,186.356871740121,607C81DA-6B0C-47AD-A361-889886CF55DE,631124,631124_d,d
651,631120_d,1,0.2395171255263941,Open green space,631120,E00016102,E00016102,E01003184,865351,-0.109788319705238,51.47310203984861,3Z11PC8gXXEL4aQZ_ChPPw,51.473194802518215,-0.110501283044894,5,2012,191.634378651143,5FB827E1-AE72-4AB2-B77B-2ADEA164A071,631120,631120_d,d
652,631121_d,1,0.212702216802296,Open green space,631121,E00016102,E00016102,E01003184,865353,-0.110347727776162,51.4730168889194,-MDG8IJQF39lpdRsNncCUg,51.4730751908705,-0.11057583962578,6,2008,196.869167076765,E6B23CA9-2ED6-43BA-95CE-E04B8891B000,631121,631121_d,d
654,631122_d,1,0.171915776831937,Open green space,631122,E00016102,E00016102,E01003184,865356,-0.110576500254663,51.4732134743042,0akotHTciE3BGSfnR2P7mQ,51.4732047868841,-0.110505787089359,8,2008,191.634378651143,5FB827E1-AE72-4AB2-B77B-2ADEA164A071,631122,631122_d,d
655,631110_d,13,0.6171507378703764,Estates,631110,E00016102,E00016102,E01003184,865338,-0.111660352177419,51.474226954831714,OhidZ85Slpq_T6SybmwnXQ,51.4737579295208,-0.111946264132455,6,2008,109.290046219156,7258C33A-645F-4B71-B25D-EB6A713E5272,631110,631110_d,d
656,631126_d,1,0.150240030160597,Open green space,631126,E00016102,E00016102,E01003184,865360,-0.110542952652725,51.4738516340061,2MY9Bw97phOuutj3IvqAQA,51.473861052680704,-0.110519058211145,6,2008,172.476974563094,68FD3A4E-0927-41F7-BF0C-9526442186FC,631126,631126_d,d
658,631123_d,6,0.113205336159832,Other green,631123,E00016102,E00016102,E01003184,865357,-0.110511187413204,51.4733885785525,Mjbj842pzRqViYhlWBbD3w,51.4734387966765,-0.1104572706551699,8,2008,191.634378651143,5FB827E1-AE72-4AB2-B77B-2ADEA164A071,631123,631123_d,d
660,521521_d,4,0.0983207394944295,Low-density,521521,E00023972,E00023972,E01004737,719844,-0.130683946441014,51.4873087913852,UW6PECN9Ir5gLkxsgEWa8g,51.48731866024672,-0.130597925895984,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521521,521521_d,d
662,521547_d,11,0.1797589856519628,Open green space,521547,E00023972,E00023972,E01004737,719873,-0.130205052042433,51.4875767474036,JND2nvKYp9R0D3UU88GTXg,51.48765940763761,-0.130403234746296,5,2012,199.427033743784,B4C63E80-3553-488B-A148-1E3898A1B4C6,521547,521547_d,d
663,521553_d,13,0.001,Estates,521553,E00023972,E00023972,E01004737,719883,-0.130928413735378,51.48825897455861,H7WEXznrktS3lGX59wCppQ,51.488006681188,-0.130326088577898,7,2008,207.20749366868,713280DF-D92F-4593-8409-6F965927AC48,521553,521553_d,d
664,521557_d,0,0.4488215260881989,Terraced,521557,E00023972,E00023972,E01004737,719889,-0.13009892747813,51.4881379809874,oblEcwLKvNLxlrgMV2ZQfQ,51.4881323010505,-0.130017585786788,5,2012,207.20749366868,713280DF-D92F-4593-8409-6F965927AC48,521557,521557_d,d
665,278428_d,1,0.1903882191587126,Open green space,278428,E00021555,E00021555,E01004280,387533,-0.0251528204339499,51.4933347466852,rUPMbYVU9P_m-pM-AJmyCQ,51.4933577341542,-0.025145540261078,10,2009,152.842296707894,5B81215F-2B59-4CA5-BE1A-F32F644A9906,278428,278428_d,d
666,278430_d,6,0.2200674446491644,Other green,278430,E00021555,E00021555,E01004280,387535,-0.0248979038690769,51.49327446076021,dpfTIB3MM00SUiihK_6Lyw,51.4932419790985,-0.0249133929960808,10,2009,182.25149496149,E787766E-D8D7-4B4C-82FF-D1D96F2E581D,278430,278430_d,d
668,278427_d,6,0.0907137257607696,Other green,278427,E00021555,E00021555,E01004280,387532,-0.0250283580196352,51.4931726127775,9CCIJDwXOlJlKdVmokSFYA,51.493237902365,-0.024911350781205,7,2008,182.25149496149,E787766E-D8D7-4B4C-82FF-D1D96F2E581D,278427,278427_d,d
670,278505_d,10,0.127915511443713,High-density,278505,E00021555,E00021555,E01004280,387650,-0.0251793294809117,51.49314417963329,pfXXhhA5RrQOErCBWywbrQ,51.4931498324033,-0.0252148680893476,10,2009,251.659052300315,B3CB76A4-0A61-4EA2-AD18-77DB0F1AE99B,278505,278505_d,d
672,278432_d,6,0.0328164778760765,Other green,278432,E00021555,E00021555,E01004280,387537,-0.0248839204279971,51.4935979613557,_9dNw16J1g6HsIqec3VGYQ,51.4936880459148,-0.024895989979182,6,2012,180.0,6B79A9E0-299C-433A-82F1-B7A90DD2BB8E,278432,278432_d,d
676,616572_d,14,0.001,Low-density,616572,E00020047,E00020047,E01003975,845559,-0.0746714841865416,51.497629318970006,_Cik1rj0z5xEo9rcWywo3w,51.4975224776447,-0.0746705121432926,9,2009,173.533622650191,B2BBDE1F-0422-49E5-87F8-090C8A58D324,616572,616572_d,d
677,616552_d,10,0.3380282722149447,High-density,616552,E00020047,E00020047,E01003975,845530,-0.0747771219589544,51.4979150335289,Lteo9HAqa9wzjxPjTG8VpA,51.4979028052032,-0.0748440696332988,7,2009,260.250483307516,6B09DD71-1C78-4EC6-A7C0-7F3041D8783F,616552,616552_d,d
678,616571_d,10,0.462837869907438,High-density,616571,E00020047,E00020047,E01003975,845558,-0.074444435985388,51.4982527509321,oGEIjxw_PwU5Fl3i9AoMMA,51.4982797647042,-0.0744714447952137,9,2009,265.65700785029,693E4D3E-03FD-4A97-83F7-A8B9409BFC1B,616571,616571_d,d
680,616581_d,10,0.6823439008446517,High-density,616581,E00020047,E00020047,E01003975,845574,-0.0738583905147437,51.4974809173569,ZnaVjrga8xEhSf6Lus7MhQ,51.4974834846731,-0.073791684137044,6,2008,168.537242647413,9C89943C-79A9-4526-AB2B-B789CF862829,616581,616581_d,d
682,616570_d,10,0.4536714563081553,High-density,616570,E00020047,E00020047,E01003975,845557,-0.0741567419497847,51.4982616723774,bEmUH-euehRcuxVKyNbJtg,51.498298656122,-0.0742301504556007,5,2012,265.65700785029,693E4D3E-03FD-4A97-83F7-A8B9409BFC1B,616570,616570_d,d
684,616551_d,13,0.0423540562154854,Estates,616551,E00020047,E00020047,E01003975,845529,-0.0750621932369096,51.4978892585699,QQ06-_b0wk4lZoEdDOyNjg,51.4979128290113,-0.0750381942424404,6,2008,260.254479346308,6B09DD71-1C78-4EC6-A7C0-7F3041D8783F,616551,616551_d,d
686,616582_d,13,0.226297391208842,Estates,616582,E00020047,E00020047,E01003975,845575,-0.0739081575138573,51.4976580034205,Q3PyOh7QSQqJ_BYjpfIdNQ,51.4977448179148,-0.0739193165566189,5,2012,168.548765912525,9C89943C-79A9-4526-AB2B-B789CF862829,616582,616582_d,d
688,616553_d,10,0.45652440858929,High-density,616553,E00020047,E00020047,E01003975,845531,-0.0744926154241856,51.4979430833137,BduJQjOTqu3FpSOQ6c1iwA,51.497933979600106,-0.0744773323373283,4,2012,259.114472945341,6B09DD71-1C78-4EC6-A7C0-7F3041D8783F,616553,616553_d,d
692,519129_d,10,0.4609003890334222,High-density,519129,E00015193,E00015193,E01003015,716534,-0.112919472678498,51.4930794174319,1ODAvACmNuMuWENGFRkY1A,51.4931112008596,-0.112957065161925,5,2012,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519129,519129_d,d
693,519131_d,10,0.3429592682104774,High-density,519131,E00015193,E00015193,E01003015,716536,-0.113366845955155,51.4933059362001,MRSL8SvukRRplIZM1Z_W8g,51.493402356693295,-0.11350264344689,5,2012,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519131,519131_d,d
695,519130_d,10,0.2303004559700235,High-density,519130,E00015193,E00015193,E01003015,716535,-0.113143173058429,51.4931926660198,--kCm2S4pQrKNBvzcagsnw,51.4932020211772,-0.113112225101857,6,2008,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519130,519130_d,d
697,630975_d,13,0.344381335005084,Estates,630975,E00015193,E00015193,E01003015,865116,-0.110989885571367,51.4925166966115,HMiE7R4TMYn5JUY177cxVg,51.492568663446,-0.110981554565366,7,2008,180.0,A1405AE9-5A31-4BC0-9E4B-5651E371CED1,630975,630975_d,d
700,519132_d,13,0.0958670647103601,Estates,519132,E00015193,E00015193,E01003015,716537,-0.1135905199648109,51.4934192059628,Fq0Zvk0nALKEjyNpRvJ3DA,51.4934180513819,-0.113532016289851,6,2008,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519132,519132_d,d
704,519127_d,6,0.115175845875652,Other green,519127,E00015193,E00015193,E01003015,716532,-0.112472092897968,51.4928529088161,4WT7jZyixq2OsMD-M_DhtA,51.49285392897821,-0.112470065771391,5,2012,127.567792210595,20629EAB-945E-4AAF-9BDC-969E71BC360A,519127,519127_d,d
705,615168_d,13,0.3755799924894929,Estates,615168,E00020193,E00020193,E01004013,843665,-0.0755724543665208,51.4768404448287,hIybSOWO0FcLA7m8E2A6hg,51.476844534430505,-0.0755552634015441,5,2012,256.09015735336897,A602C6E2-39DE-4EA3-A7C6-7AAA822C9947,615168,615168_d,d
706,615375_d,6,0.1373797137075847,Other green,615375,E00020193,E00020193,E01004013,843920,-0.0752528669675396,51.4754987623694,-mPbZqc7OH2kDR1S4oCgqg,51.4757008172546,-0.0753890443460074,6,2008,75.41108126712541,A273067D-915C-490F-86B5-BA8050F30A17,615375,615375_d,d
707,615138_d,13,0.5726034547812333,Estates,615138,E00020193,E00020193,E01004013,843630,-0.0757720214916782,51.47662950698,XR_I80hse8Ez5D39TVFGhA,51.4766496486407,-0.0757942372167588,6,2008,161.21137801755398,74733A6B-0B2D-4057-9AF6-DF2B70674F33,615138,615138_d,d
708,615169_d,13,0.1749288534033526,Estates,615169,E00020193,E00020193,E01004013,843666,-0.075420724409007,51.4768612059394,p-XWUu08YfLtrfUg6Kln5Q,51.4768656715629,-0.0753931298789928,5,2012,256.135219212919,A602C6E2-39DE-4EA3-A7C6-7AAA822C9947,615169,615169_d,d
709,615139_d,13,0.4857438483149554,Estates,615139,E00020193,E00020193,E01004013,843631,-0.0756616126942065,51.4764637429302,Tf2YPECtcEdFC0uUdqXSzA,51.4765172768245,-0.0756845936647292,5,2012,154.121093021038,74733A6B-0B2D-4057-9AF6-DF2B70674F33,615139,615139_d,d
710,615142_d,10,0.4539025345622779,High-density,615142,E00020193,E00020193,E01004013,843634,-0.0754691170645539,51.4759443597941,R3-YX6k_hSkhTacGHKXkxg,51.475969449398896,-0.0754805646151729,6,2008,172.19044962343003,74733A6B-0B2D-4057-9AF6-DF2B70674F33,615142,615142_d,d
711,615140_d,13,0.1938637044040103,Estates,615140,E00020193,E00020193,E01004013,843632,-0.0755427973104099,51.4762999760695,JQ4LuqANCbLTZN6D50T9Xg,51.4763264133873,-0.0755124562443939,6,2008,172.190449623195,74733A6B-0B2D-4057-9AF6-DF2B70674F33,615140,615140_d,d
712,615141_d,13,0.2580145739718681,Estates,615141,E00020193,E00020193,E01004013,843633,-0.0755007300700843,51.4761230632564,JabBvYt4ugajPFssthW52w,51.4761408082628,-0.0754912838037042,6,2008,172.19044962343003,74733A6B-0B2D-4057-9AF6-DF2B70674F33,615141,615141_d,d
716,617228_d,10,0.2979240792447177,High-density,617228,E00020049,E00020049,E01003975,846421,-0.0756239796831417,51.49742603932071,TUZruu3aqMGclrdC2vcu-g,51.4975034481382,-0.0756075133104998,5,2012,168.893463370287,940EA269-C397-46C6-9215-8B87AF3FDC94,617228,617228_d,d
717,616557_d,10,0.3668498796719346,High-density,616557,E00020049,E00020049,E01003975,845535,-0.0751987306783792,51.496933363231,hSRIngpy0HXsorqNqZASLg,51.496948363935786,-0.0752226637307227,9,2009,255.920022642773,83A41C71-4767-4F07-90D4-40A4721D46DE,616557,616557_d,d
722,615717_d,11,0.0886379907880492,Open green space,615717,E00020385,E00020385,E01004050,844360,-0.0840188478056215,51.4671785648429,12NXrZBnY9Roq2SXPDoUPQ,51.467402193618,-0.084161353701787,6,2008,152.783888442693,6F761EE6-A2EB-493D-83D5-AF6DCAD46992,615717,615717_d,d
724,615743_d,11,0.0164242739877433,Open green space,615743,E00020385,E00020385,E01004050,844399,-0.0833936671215868,51.46639669136599,XJ962FsEJM0e0KKkgBKN9A,51.466492534086285,-0.0834173009346658,5,2012,151.923786590146,50E7BE68-5667-40BF-855D-FB1994507F9C,615743,615743_d,d
727,617544_d,10,0.5812685819569434,High-density,617544,E00019816,E00019816,E01003940,846834,-0.0857474171077447,51.4978840868412,LxJMBsC3yC9hpHAfv4mmcQ,51.4978970760917,-0.0857143034136335,6,2012,155.024636080568,E69A8A6E-AB3A-4FA2-B287-308F136C8F4E,617544,617544_d,d
731,521588_d,13,0.253718978602128,Estates,521588,E00023973,E00023973,E01004737,719929,-0.130420628789502,51.4890774830103,t9LVM94ceMN2atTm0I7heQ,51.48906639392901,-0.1304665460453969,7,2012,125.468884545826,DB0FABC3-FCD6-43C7-96DB-99B12574D871,521588,521588_d,d
733,521587_d,13,0.1732072550116394,Estates,521587,E00023973,E00023973,E01004737,719928,-0.130650845106673,51.4891855078572,F_uG9cA-qynGukxnHzVerw,51.4891843664539,-0.130704011280998,8,2009,125.466612246322,DB0FABC3-FCD6-43C7-96DB-99B12574D871,521587,521587_d,d
735,523888_d,10,0.3534301225208053,High-density,523888,E00023982,E00023982,E01004737,723162,-0.132969184198343,51.48624060194899,d3aKLC9o3EO2J5QCIEZuYw,51.4862642999128,-0.132944418364406,8,2012,162.407575437818,FF9B6A7A-17BF-44C2-8492-A0289E8F73A2,523888,523888_d,d
742,635524_d,10,0.2747959148773805,High-density,635524,E00171523,E00171523,E01003093,871457,-0.121692628484855,51.4682861455336,RDDpXPhal6dBpvQab4yycA,51.46825061102261,-0.121628404507683,5,2012,159.64166200055,EA96FC08-B0D5-412E-84BF-30564791DA21,635524,635524_d,d
743,631041_d,13,0.1881544309918172,Estates,631041,E00016095,E00016095,E01003184,865220,-0.110692502931886,51.477022298162495,lSL1P7KltUNrDFqn5RTXJQ,51.477013813278106,-0.110668847150867,4,2012,252.545567810136,736CAC49-D9FC-4311-8ECD-4B0D5C5CA703,631041,631041_d,d
