,Unnamed: 0_x,matched,p,clusters_2021_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,idx_y.1,angle
570,741027_b,15,0.1766884662595063,Commercial,741027,E00021554,E00021554,E01004280,801085,-0.0241905813986172,51.4959874630734,maMcn1-pDmB-AUdpI6Jjsg,51.4959790632918,-0.0241542334364792,9,2020,167.06194368281402,39842F91-AFBB-4A50-924B-31B20ADDE1A5,741027,741027_b,,b
574,781903_b,14,0.0654166645861177,Low-density,781903,E00020050,E00020050,E01003975,845238,-0.0727598927180364,51.4971549128567,bhZ96eKTwh7u_9y62gsQ4g,51.497144549774895,-0.0727845980746766,11,2020,256.780008373124,56C1A8E5-61FB-48EC-8F38-A3025A5E71A1,781903,781903_b,,b
576,781909_b,10,0.0608739360556701,High-density,781909,E00020050,E00020050,E01003975,845244,-0.0728488688570334,51.4962192391456,KxI3p0p8aXb8VX0vttTryA,51.4961424621872,-0.0733317581618255,11,2020,162.657010051713,2E09D1E4-0D93-4ADD-9A5B-6ED3A2260A70,781909,781909_b,,b
579,782225_b,10,0.6766584888417989,High-density,782225,E00020050,E00020050,E01003975,845590,-0.0729065180498536,51.496898063292,QaPBVtUmNejLyx2Cow-Nbw,51.4968961322935,-0.0729201874875429,11,2020,85.5293119420676,F0A04D6A-3797-4785-9945-BB2C573ED868,782225,782225_b,,b
580,782250_b,10,0.239460294091689,High-density,782250,E00020050,E00020050,E01003975,845618,-0.0733686683496253,51.4961057849228,gWF0ude6cCVVn1AA6ZCnbQ,51.49612209099161,-0.0733388701816368,2,2018,162.637393746817,2E09D1E4-0D93-4ADD-9A5B-6ED3A2260A70,782250,782250_b,,b
585,781902_b,10,0.2796036472856366,High-density,781902,E00020050,E00020050,E01003975,845237,-0.0724778503588298,51.497191416773006,QXGis6ynx8DpQQ8JclX3jQ,51.4971832028579,-0.0725189407625457,11,2020,256.780008373124,56C1A8E5-61FB-48EC-8F38-A3025A5E71A1,781902,781902_b,,b
588,782226_b,10,0.6155782580843099,High-density,782226,E00020050,E00020050,E01003975,845591,-0.0731941741131625,51.4968887810027,3Jdexs1qVuegBFyShZILFw,51.4968838468594,-0.0732058872783448,11,2020,85.5293119420676,F0A04D6A-3797-4785-9945-BB2C573ED868,782226,782226_b,,b
595,783942_b,10,0.34419854143268,High-density,783942,E00015370,E00015370,E01003051,847470,-0.102598052572623,51.4657899098059,d3BX5vJZXLkKZGgHDcsFuQ,51.4657807410542,-0.102601705149993,9,2020,234.88140612035,C74E089D-7184-495B-893B-12D0B3A07A55,783942,783942_b,,b
598,783886_b,10,0.181854743655721,High-density,783886,E00015370,E00015370,E01003051,847408,-0.1024395212502269,51.46520993606179,iqXZSlpuJz3Evr22djKslQ,51.465238093822094,-0.1024782261343369,5,2018,140.389311760121,C3165005-00E2-4254-A354-E590CD6679F9,783886,783886_b,,b
600,783941_b,10,0.2861912103953259,High-density,783941,E00015370,E00015370,E01003051,847469,-0.102358394492375,51.46588949476421,ZzHR9ef3U4ZlEIgKHCbZUw,51.46590332781901,-0.102370191919586,4,2021,234.88140612035,C74E089D-7184-495B-893B-12D0B3A07A55,783941,783941_b,,b
602,783885_b,10,0.2538634418994075,High-density,783885,E00015370,E00015370,E01003051,847407,-0.1026171930380669,51.46535139012771,9kzXdMplYnuKFoXWzS54XA,51.4653633010631,-0.102641173762566,4,2021,140.389311760121,C3165005-00E2-4254-A354-E590CD6679F9,783885,783885_b,,b
605,783892_b,15,0.5199622195857958,Commercial,783892,E00015370,E00015370,E01003051,847414,-0.1031838361280609,51.4650894423096,0opjX0m9OUiMy3VbmuLpAA,51.4650745547779,-0.103165712599828,5,2021,185.710593142453,89C44B8F-D7E9-4441-B6CE-A0F41594146B,783892,783892_b,,b
607,370262_b,0,0.3813670611135443,Terraced,370262,E00016905,E00016905,E01003336,400762,-0.0416383387003804,51.46264019570721,7WVCDbQJ7XkQVPHKn2Arsw,51.4628136049749,-0.0412991956125929,7,2021,224.458516855135,AC889256-4B4E-4F75-9338-5E7279C5F002,370262,370262_b,,b
609,370256_b,0,0.4474888040193915,Terraced,370256,E00016905,E00016905,E01003336,400756,-0.0428804051744079,51.4618907278137,XekitZ8U95NQ3X-QQko6aQ,51.4618997471766,-0.0428308992412575,3,2018,223.72696997994305,CACA4246-644A-403E-9E3D-F1F929F71E8B,370256,370256_b,,b
613,370290_b,10,0.2778194919327551,High-density,370290,E00016905,E00016905,E01003336,400791,-0.0403329159126235,51.4623472154031,763W4bXrb0dKHe9m4YUblA,51.4623475125951,-0.0403151901807812,3,2019,224.863110954532,98EC58A3-A360-4B91-9E44-3F2E7B0DF141,370290,370290_b,,b
615,371335_b,14,0.0325622023117604,Low-density,371335,E00016905,E00016905,E01003336,401921,-0.0422344918461168,51.461492811589295,gmW_hVFLf6SKwuuSDXODDQ,51.4614753668714,-0.0422419901861847,4,2021,224.563950012803,49732F19-7B18-44DF-A1FC-239161090711,371335,371335_b,,b
618,371336_b,14,0.0424815270845148,Low-density,371336,E00016905,E00016905,E01003336,401922,-0.0420271220871696,51.46161748845879,Vmi8JI3DD3SqXOwC2b3XAw,51.461599019300095,-0.042037092317001,4,2021,224.563950012803,49732F19-7B18-44DF-A1FC-239161090711,371336,371336_b,,b
626,370289_b,10,0.3404850998575226,High-density,370289,E00016905,E00016905,E01003336,400790,-0.0405413328508621,51.46222321970039,sD5e1mB9WSqZLgnPdUAFdw,51.46220782571421,-0.0405417946293802,3,2019,224.859684085726,98EC58A3-A360-4B91-9E44-3F2E7B0DF141,370289,370289_b,,b
627,668762_b,10,0.4110579064740119,High-density,668762,E00023982,E00023982,E01004737,723162,-0.132969184198343,51.48624060194899,bfp6Ec3DFK53LlYpVfg-Mw,51.486266424640895,-0.132949538990438,3,2018,162.407575437818,FF9B6A7A-17BF-44C2-8492-A0289E8F73A2,668762,668762_b,,b
629,92208_b,10,0.6089975380359811,High-density,92208,E00023535,E00023535,E01033599,99499,-0.146894497323792,51.4890663843859,q_wfgxg455J7Ow7aF1ArCA,51.4890641175347,-0.146878025034023,6,2021,163.01522409034402,F1363AF2-D70C-4E86-A500-3C5D9217CFE7,92208,92208_b,,b
630,669471_b,15,0.2000987845440507,Commercial,669471,E00023535,E00023535,E01033599,723956,-0.147734000069399,51.489734104446704,PJrrTp9gavlH7e3pvTQfxg,51.4897503050846,-0.147741459668574,10,2018,131.338559540182,3052CF4F-7478-46E5-86A3-BB256A256512,669471,669471_b,,b
631,669473_b,15,0.1108285655950909,Commercial,669473,E00023535,E00023535,E01033599,723958,-0.147311246012079,51.4894898724763,ktq1QoiKFCQ8oAa4rtwczw,51.48951139991551,-0.147277863557272,6,2021,131.333502167148,3052CF4F-7478-46E5-86A3-BB256A256512,669473,669473_b,,b
632,669472_b,15,0.1411970091446399,Commercial,669472,E00023535,E00023535,E01033599,723957,-0.147522645303286,51.4896119732113,0sH6Oj4vobxRKigd-cFgtg,51.489627532582105,-0.147503857749139,6,2021,131.185925167554,3052CF4F-7478-46E5-86A3-BB256A256512,669472,669472_b,,b
633,784602_b,13,0.4533731463177167,Estates,784602,E00015379,E00015379,E01003051,848185,-0.102396175674754,51.4625225168244,U2rgsdZyFuGieIVBBjZKYg,51.4625740748864,-0.10257040798097,5,2018,183.947019664595,A7221DBC-65B6-4182-9488-3A0561E51275,784602,784602_b,,b
636,784569_b,0,0.31225141330837,Terraced,784569,E00015379,E00015379,E01003051,848150,-0.102890222072409,51.46195841351521,ccS97NN3LG6tOEYBHt94PQ,51.4619618534414,-0.102856216758511,8,2020,192.225122675736,123686A2-07AF-4067-8E2B-94C4295C84B7,784569,784569_b,,b
640,784660_b,4,0.2268404164332407,Low-density,784660,E00015379,E00015379,E01003051,848243,-0.1016598631993419,51.463458022244,d5C8-y3H5UtsTQkCIy2cLA,51.46348621278111,-0.102271274538339,5,2018,190.856413348062,B9AC6061-4B43-4830-8ADD-A61E1715E4A8,784660,784660_b,,b
641,784636_b,4,0.482667932659883,Low-density,784636,E00015379,E00015379,E01003051,848219,-0.102290115530494,51.4635866265624,tIMIEJUAFzvhrMkUKmvO6g,51.4636117402856,-0.1022469375684709,4,2021,190.856413348062,B9AC6061-4B43-4830-8ADD-A61E1715E4A8,784636,784636_b,,b
642,784568_b,0,0.6451065231422874,Terraced,784568,E00015379,E00015379,E01003051,848149,-0.102820529383783,51.4621328553402,3OeiP-bRmN7hKaKckrIpfQ,51.4621258825009,-0.102790937766578,4,2021,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,784568,784568_b,,b
643,784565_b,13,0.2264023630612529,Estates,784565,E00015379,E00015379,E01003051,848146,-0.1026114480294969,51.4626561805043,bhxM37A_sCL3fwVPhXx8MA,51.462659177530696,-0.102581462582204,8,2020,183.947019664595,A7221DBC-65B6-4182-9488-3A0561E51275,784565,784565_b,,b
645,784566_b,0,0.3045852203368399,Terraced,784566,E00015379,E00015379,E01003051,848147,-0.102681142362335,51.4624817388348,dtwDSe0HaDJWiSHE7kW8Qw,51.4624404779584,-0.102660059698582,8,2020,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,784566,784566_b,,b
647,784567_b,0,0.5134196223324152,Terraced,784567,E00015379,E00015379,E01003051,848148,-0.102750836147094,51.4623072971134,4noKPxRk8X-fTY1IAkeiMA,51.4623109178598,-0.102715978171717,8,2020,192.528807709152,123686A2-07AF-4067-8E2B-94C4295C84B7,784567,784567_b,,b
649,784570_b,0,0.4780579707279038,Terraced,784570,E00015379,E00015379,E01003051,848151,-0.102959220646746,51.46178386473479,pZHvYZJj9Q799_iak9fHjA,51.4617574224681,-0.102933520089195,4,2021,192.225122675736,123686A2-07AF-4067-8E2B-94C4295C84B7,784570,784570_b,,b
651,782194_b,10,0.4837471322593711,High-density,782194,E00020047,E00020047,E01003975,845554,-0.074738957643309,51.4985445112246,ssAb3Pm8IoDpAv39hfPLYQ,51.49854444430178,-0.0746960743533625,4,2019,171.423735765549,F4C2E23E-9040-4B14-A275-91474A4C2DB3,782194,782194_b,,b
652,782201_b,13,0.227031925340481,Estates,782201,E00020047,E00020047,E01003975,845561,-0.0746217038873156,51.497271084125785,wsEySD1m8P_pHu8FVpTJEg,51.49724388815311,-0.0745942406516299,11,2020,173.550320096217,B2BBDE1F-0422-49E5-87F8-090C8A58D324,782201,782201_b,,b
655,782174_b,13,0.1335239263649671,Estates,782174,E00020047,E00020047,E01003975,845532,-0.0742084186674526,51.4979723812269,2ckb26B1S1wx1T0OSdVuZA,51.49795660145951,-0.0741804182527402,4,2019,259.114472945341,6B09DD71-1C78-4EC6-A7C0-7F3041D8783F,782174,782174_b,,b
659,782213_b,13,0.3239186677031058,Estates,782213,E00020047,E00020047,E01003975,845574,-0.0738583905147437,51.4974809173569,SUzglr_VRLY1E2Jm7Prtyw,51.49750056305761,-0.0738305810358682,11,2020,168.537242647413,9C89943C-79A9-4526-AB2B-B789CF862829,782213,782213_b,,b
661,782195_b,10,0.4649928596592274,High-density,782195,E00020047,E00020047,E01003975,845555,-0.0747343200372838,51.4983728435196,RyYASTJSxOonz0kL9uCohQ,51.4983687639306,-0.0746816299354549,11,2020,171.415600192721,F4C2E23E-9040-4B14-A275-91474A4C2DB3,782195,782195_b,,b
663,782200_b,11,0.0966354653278496,Open green space,782200,E00020047,E00020047,E01003975,845560,-0.0746465816067688,51.4974502022195,BOIzv6uwlLP02IIqxbPNpg,51.497408391389705,-0.0746533523395366,11,2020,173.550320096217,B2BBDE1F-0422-49E5-87F8-090C8A58D324,782200,782200_b,,b
668,782214_b,13,0.1291676846315005,Estates,782214,E00020047,E00020047,E01003975,845575,-0.0739081575138573,51.4976580034205,gWHc4fDs0NT_M1nv1zAGMA,51.4976787901262,-0.073872167421243,11,2020,168.537242647413,9C89943C-79A9-4526-AB2B-B789CF862829,782214,782214_b,,b
671,662767_b,13,0.4674263059011846,Estates,662767,E00015191,E00015191,E01003015,716555,-0.1131206597130759,51.4952597074474,drXlJeGOAR5-0Ks3SUNXRQ,51.4952357071254,-0.1130470264276019,2,2018,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,662767,662767_b,,b
672,662766_b,13,0.2907955209966508,Estates,662766,E00015191,E00015191,E01003015,716554,-0.112908361586776,51.4953812150616,GfQ5y-OJd8tbfv4CCdp7Og,51.49537599736939,-0.112828064926668,11,2020,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,662766,662766_b,,b
677,662820_b,15,0.2231371243172352,Commercial,662820,E00015191,E00015191,E01003015,716613,-0.112423159862344,51.494738490280106,WiAIhWLlC0Pk6gShenYLGA,51.494751609323,-0.112413744598477,11,2020,177.79740183823398,01AC3EC9-97E4-4259-9E41-9A7E8F5992B9,662820,662820_b,,b
678,662786_b,13,0.3315350609215837,Estates,662786,E00015191,E00015191,E01003015,716575,-0.1133191766024949,51.4947548626056,tGP97pZbIVduscsr_BE6Lw,51.4947479178098,-0.113335929525664,11,2020,217.870389698272,46A3C11C-D30C-49C2-B5CE-4C2F567BFBA2,662786,662786_b,,b
683,741304_b,4,0.0637499890417008,Low-density,741304,E00167135,E00167135,E01004280,801385,-0.0269279799995094,51.4955911140162,eNahzdT-ECaHDa-y9Fjn_Q,51.4956091468995,-0.0268759388366529,9,2020,260.516001120907,63DA8841-ED1B-49B6-9CAB-DFCAF52BF07E,741304,741304_b,,b
686,924035_b,11,0.1631324587253825,Open green space,924035,E00167135,E00167135,E01004280,999684,-0.0257913014098753,51.4964848363808,l7lysW3T8hWwyisErTXmBQ,51.4964546126394,-0.025773162491758,3,2018,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,924035,924035_b,,b
690,924036_b,1,0.24805870903896,Open green space,924036,E00167135,E00167135,E01004280,999685,-0.0258046393118629,51.496664431431,sJtNKouhgBUi_kxdOWnNSg,51.4966324581695,-0.0257905967750922,3,2018,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,924036,924036_b,,b
692,780460_b,14,0.001,Low-density,780460,E00020193,E00020193,E01004013,843658,-0.0765509587169838,51.477378806621,9m8O1QPbgiwGN5RNrpVB0Q,51.4773985104457,-0.0765548343928656,3,2019,163.606457166604,83F64A64-08B6-4084-BB61-2C4E03AA7E4B,780460,780460_b,,b
693,780431_b,6,0.3568782136939175,Other green,780431,E00020193,E00020193,E01004013,843629,-0.0758536583567973,51.4768018559001,cBnQI4E2Jfom5CYfLf9Z4A,51.476790026944286,-0.075908227124748,2,2018,164.744881297391,74733A6B-0B2D-4057-9AF6-DF2B70674F33,780431,780431_b,,b
695,780465_b,6,0.3827470042261645,Other green,780465,E00020193,E00020193,E01004013,843663,-0.0759781904534041,51.4767845717105,5zPGgOC55yT40gddOwfcTg,51.4767745345348,-0.0759413939736643,7,2021,164.744881297584,74733A6B-0B2D-4057-9AF6-DF2B70674F33,780465,780465_b,,b
697,780461_b,0,0.0332594395361325,Terraced,780461,E00020193,E00020193,E01004013,843659,-0.0764769129313571,51.4772050634528,micQUDPvQGrepeTO7hHSNA,51.4772173865919,-0.0764925726792724,3,2019,163.606457166604,83F64A64-08B6-4084-BB61-2C4E03AA7E4B,780461,780461_b,,b
702,780690_b,13,0.1415487918577938,Estates,780690,E00020193,E00020193,E01004013,843913,-0.0751562216605758,51.4758015573007,gvbXyfxoZDp1hEb05BWmIA,51.475787372194006,-0.0751808428452237,2,2018,75.41108126712541,A273067D-915C-490F-86B5-BA8050F30A17,780690,780690_b,,b
704,668615_b,0,0.0925096922916672,Terraced,668615,E00023973,E00023973,E01004737,723002,-0.131103190629287,51.48940246530189,bQXsZxB1_3z0cbuWYjaZWw,51.4893691481884,-0.131105192375609,11,2020,126.706262653659,E77D1416-E949-4AB4-8F27-378E365C2993,668615,668615_b,,b
706,791314_b,13,0.3084395697047639,Estates,791314,E00019820,E00019820,E01003940,855502,-0.0864964141941565,51.497379807456895,kfiZbV4Cy6uczAmpQu9z5g,51.49739213260821,-0.0864497262869674,5,2021,226.617430302418,625308FF-A7CA-4B3F-A471-5FFE2972363A,791314,791314_b,,b
708,783358_b,10,0.3850438982079208,High-density,783358,E00019820,E00019820,E01003940,846833,-0.0856326635964577,51.4977191798404,W6t4fLP5F3LAnaQdBs7gdg,51.49765493946551,-0.0857406563759282,11,2020,155.018459006729,E69A8A6E-AB3A-4FA2-B287-308F136C8F4E,783358,783358_b,,b
709,783385_b,6,0.001,Other green,783385,E00019820,E00019820,E01003940,846863,-0.0853643371557146,51.4973850075269,jUB028QfOvsf29K7lo4_6w,51.4973947117056,-0.0853338080730592,5,2021,253.023003386006,95A34262-0C53-4EBC-97B9-CA052A31F328,783385,783385_b,,b
715,924041_b,11,0.2354606957731212,Open green space,924041,E00167133,E00167133,E01004280,999690,-0.0258713648438653,51.497562405592,SauvViof0toiwJRUSfvllg,51.4975984424005,-0.0258248673454301,9,2020,175.79717072615398,D2471429-3277-4557-BB42-99B52C1D1F0F,924041,924041_b,,b
716,924040_b,11,0.2442014763744265,Open green space,924040,E00167133,E00167133,E01004280,999689,-0.0258580075046924,51.49738281112021,RFM3YlVKUdVlMNqtzXg35g,51.4973579599491,-0.0258501480045759,8,2021,175.800909937765,D2471429-3277-4557-BB42-99B52C1D1F0F,924040,924040_b,,b
717,800178_b,13,0.2252564715925787,Estates,800178,E00016098,E00016098,E01003184,865167,-0.111817391788725,51.476008330160106,rMaXPkdxUFRBnTeh8qxYxw,51.4759926442265,-0.112470807363079,2,2018,183.0908513552669,17399704-E548-4456-AC35-E65137219F07,800178,800178_b,,b
718,800179_b,13,0.3142306207472081,Estates,800179,E00016098,E00016098,E01003184,865168,-0.111840502454719,51.4758291182745,n49V_la73Xor0wj946tc4g,51.475844901756,-0.112479528209231,3,2018,183.0908513552669,17399704-E548-4456-AC35-E65137219F07,800179,800179_b,,b
719,791343_b,10,0.457177580065529,High-density,791343,E00019817,E00019817,E01003940,855535,-0.0869943269951966,51.4979740999105,hPFtH5fbt5EqamBLAOKdHw,51.4979566265499,-0.0870142521988625,11,2020,224.834644673775,6BA3A0FF-53BC-4739-B385-CE80F387EC5A,791343,791343_b,,b
720,791341_b,10,0.0983616537226216,High-density,791341,E00019817,E00019817,E01003940,855533,-0.0874110598478338,51.4977258258056,aoNgwEQOwUdD4mMe2dGjPQ,51.4977687295084,-0.0873666915082092,11,2020,224.842810327147,6BA3A0FF-53BC-4739-B385-CE80F387EC5A,791341,791341_b,,b
722,791322_b,0,0.1307265392910213,Terraced,791322,E00019817,E00019817,E01003940,855511,-0.0877515302198302,51.49760197896772,L9r54YAZqJCuPf1aTnH71A,51.49761627603272,-0.0877165520166252,11,2020,222.296304976806,2EB0B03C-38EB-4430-91C0-3969CA9E604F,791322,791322_b,,b
724,798333_b,15,0.3145758631789673,Commercial,798333,E00015380,E00015380,E01003051,863150,-0.108292197643433,51.46286634936271,Uo5hM5BzbIQgUvIm23NwCQ,51.4628766230767,-0.108283323360107,5,2021,248.73412309752496,808C7B1C-3785-4110-B534-66FF72FE0643,798333,798333_b,,b
726,798162_b,13,0.0951710916750646,Estates,798162,E00015380,E00015380,E01003051,862964,-0.1055104489188369,51.4614501982172,8cfyRoXGaS42ACCzf3Wprw,51.4614626192757,-0.1055103073184169,3,2019,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,798162,798162_b,,b
728,798163_b,13,0.4556424344715026,Estates,798163,E00015380,E00015380,E01003051,862965,-0.105689592425895,51.46159091915871,7m497FUmBxN5qO-6DOOd3A,51.4616050340522,-0.105686212694999,8,2020,140.01794604853,921F8D75-9609-4F5F-BDC4-4A1DE7CA5E43,798163,798163_b,,b
730,798194_b,6,0.2460156536727514,Other green,798194,E00015380,E00015380,E01003051,862997,-0.1048538469347,51.4611970940567,l8HuMyZ83YwZMNWMuD8LpQ,51.461213959287605,-0.104860729492719,4,2021,202.274594664256,469A14B3-D60A-4181-A1E7-B867F86B6365,798194,798194_b,,b
732,798160_b,2,0.001,Other green,798160,E00015380,E00015380,E01003051,862962,-0.105152108340062,51.46116878378572,CgIxhRS-ctVfIKazup8X6Q,51.46118131143021,-0.105163709085134,5,2018,203.114207983532,1C0BC20A-E897-4579-899E-EEBB21C7D855,798160,798160_b,,b
733,798141_b,13,0.001,Estates,798141,E00015380,E00015380,E01003051,862942,-0.106504934766565,51.4622722065694,u0TXw8ER78uie8LdYDI3pw,51.4622913895697,-0.10646970961238,5,2018,144.35939214314502,60A3CA4D-BFD2-4491-9E4D-CF2110538AEA,798141,798141_b,,b
737,800124_b,13,0.1725665620141279,Estates,800124,E00015190,E00015190,E01003015,865107,-0.1109093673730619,51.49509539886501,vgLV6IN-q3t3djCdtGaCQg,51.4951056929616,-0.110896894417398,8,2020,177.70216038856395,1AF632EA-1652-4E07-BC20-8F80D2EB5863,800124,800124_b,,b
738,800125_b,13,0.3109891458366205,Estates,800125,E00015190,E00015190,E01003015,865108,-0.1109246419594119,51.49527486897801,c7NcWbokliJ98XVwwGk8EQ,51.495284549737605,-0.110930322274196,5,2021,174.34822658723098,1AF632EA-1652-4E07-BC20-8F80D2EB5863,800125,800125_b,,b
740,741155_b,10,0.001,High-density,741155,E00021552,E00021552,E01004280,801225,-0.0251280950873751,51.497466299508,bRpKX8PcXUjGmdkXuMdLfw,51.497463564938,-0.0251074360018696,4,2019,175.240136592668,972CFB8C-22ED-4618-ADF6-988C9E9BE410,741155,741155_b,,b
743,662795_b,10,0.3648446033893359,High-density,662795,E00015194,E00015194,E01003015,716585,-0.111483964955981,51.4935095105047,bpDOZl1na7J2adzwEgd43w,51.493520906383296,-0.111480462454151,3,2019,119.438212807221,FF99A0A3-3B5E-48CF-B3A4-04FB8EAAC2B1,662795,662795_b,,b
